database;schema;table;column;data_type
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_Allogen;text
import;public;RKKP_DaMyDa;Reg_Planlagtbeh_Elotuzumab;boolean
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_Daratumumab;text
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_Isatuximab;boolean
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_Panobinostat;text
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_Thalidomid;text
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_Pomalidomid;text
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_Lenalidomid;text
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_Bortezomib;text
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_Carfilzomib;text
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_Ixazomib;boolean
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_Steroid;text
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_other;text
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_Cytosstatika;text
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_bisfosfonater;text
import;public;RKKP_DaMyDa;Reg_PlanlagtBeh_AutoStam;text
import;public;RKKP_DaMyDa;Reg_planlagtBeh_antal;integer
import;public;RKKP_DaMyDa;Reg_SPECOVRBEH;text
import;public;RKKP_DaMyDa;Reg_Behkraevende;text
import;public;RKKP_DaMyDa;Reg_Behkraevende_dt;date
import;public;RKKP_DaMyDa;PB_id;integer
import;public;RKKP_DaMyDa;IND_Beh_kilde;text
import;public;RKKP_DaMyDa;PB_OrganisationKode_SOR;bigint
import;public;RKKP_DaMyDa;PB_OrganisationKode_Shak;text
import;public;RKKP_DaMyDa;PB_PerformanceStatus;integer
import;public;RKKP_DaMyDa;PB_IkkeBehandlingskraevende;text
import;public;RKKP_DaMyDa;PB_Manifestekomp_Marvrelaps;text
import;public;RKKP_DaMyDa;PB_Manifestekomp_MKomp;text
import;public;RKKP_DaMyDa;PB_Manifestekomp_Hypercal;boolean
import;public;RKKP_DaMyDa;PB_Manifestekomp_OsteoFoci;text
import;public;RKKP_DaMyDa;PB_Manifestekomp_MedulTvaer;boolean
import;public;RKKP_DaMyDa;PB_Manifestekomp_EkstraMedul;text
import;public;RKKP_DaMyDa;PB_Manifestekomp_PlasmaLeu;boolean
import;public;RKKP_DaMyDa;PB_Manifestekomp_KliniskUraemi;text
import;public;RKKP_DaMyDa;PB_Manifestekomp_KroniskUraemi;boolean
import;public;RKKP_DaMyDa;PB_Manifestekomp_Amyloidose;text
import;public;RKKP_DaMyDa;PB_Manifestekomp_Neuropati;boolean
import;public;RKKP_DaMyDa;PB_Manifestekomp_HyperViskosi;boolean
import;public;RKKP_DaMyDa;PB_Manifestekomp_antal;integer
import;public;RKKP_DaMyDa;PB_Behandling_Cyklophosphamid;text
import;public;RKKP_DaMyDa;PB_Behandling_Melfalan;text
import;public;RKKP_DaMyDa;PB_Behandling_Bendamustin;boolean
import;public;RKKP_DaMyDa;PB_Behandling_Adriamycin;text
import;public;RKKP_DaMyDa;PB_Behandling_Straalebeh;text
import;public;RKKP_DaMyDa;PB_Behandling_Zolendronat;text
import;public;RKKP_DaMyDa;PB_Behandling_Pamidronat;text
import;public;RKKP_DaMyDa;PB_Behandling_Denosumab;text
import;public;RKKP_DaMyDa;PB_Behandling_MelfalanStamcelle;text
import;public;RKKP_DaMyDa;PB_Behandling_Allogen;boolean
import;public;RKKP_DaMyDa;PB_Behandling_Elotuzumab;boolean
import;public;RKKP_DaMyDa;PB_Behandling_Daratumumab;text
import;public;RKKP_DaMyDa;PB_Behandling_Isatuximab;text
import;public;RKKP_DaMyDa;PB_Behandling_Panobinostat;boolean
import;public;RKKP_DaMyDa;PB_Behandling_Thalidomid;text
import;public;RKKP_DaMyDa;PB_Behandling_Lenalidomid;text
import;public;RKKP_DaMyDa;PB_Behandling_Pomalidomid;text
import;public;RKKP_DaMyDa;PB_Behandling_Bortezomib;text
import;public;RKKP_DaMyDa;PB_Behandling_Carfilzomib;text
import;public;RKKP_DaMyDa;PB_Behandling_Ixazomib;text
import;public;RKKP_DaMyDa;PB_Behandling_Steroid;text
import;public;RKKP_DaMyDa;PB_Behandling_Cytosstatika;text
import;public;RKKP_DaMyDa;PB_Behandling_bisfosfonater;text
import;public;RKKP_DaMyDa;PB_Behandling_AutoStam;text
import;public;RKKP_DaMyDa;PB_Behandling_other;text
import;public;RKKP_DaMyDa;PB_OevrigBehandling;text
import;public;RKKP_DaMyDa;PB_Behandling_antal;integer
import;public;RKKP_DaMyDa;PB_PrimaerbehandlingStart_dt;date
import;public;RKKP_DaMyDa;PB_PrimaerbehandlingSlut_dt;date
import;public;RKKP_DaMyDa;PB_UplanlagtBehandling;text
import;public;RKKP_DaMyDa;PB_AarsagTillaegUplanlagtBeh;text
import;public;RKKP_DaMyDa;PB_AutologeStamcellestoette_dt;date
import;public;RKKP_DaMyDa;PB_AutologeStamcellestoette2_dt;date
import;public;RKKP_DaMyDa;PB_Haemoglobin;double precision
import;public;RKKP_DaMyDa;PB_Beta2Microglobulin_gl;double precision
import;public;RKKP_DaMyDa;PB_Beta2Microglobulin_nMoll;double precision
import;public;RKKP_DaMyDa;PB_Albumin_gl;double precision
import;public;RKKP_DaMyDa;PB_Albumin_mMoll;double precision
import;public;RKKP_DaMyDa;PB_Creatinin_MikMoll;integer
import;public;RKKP_DaMyDa;PB_Creatinin_mMoll;double precision
import;public;RKKP_DaMyDa;PB_CreatininSeneste;integer
import;public;RKKP_DaMyDa;PB_UplanlagtBehandling_dt;date
import;public;RKKP_DaMyDa;PB_BehandlingTvaersnit_Straale;text
import;public;RKKP_DaMyDa;PB_BehandlingTvaersnit_Operation;text
import;public;RKKP_DaMyDa;PB_BehandlingTvaersnit_Cyto;text
import;public;RKKP_DaMyDa;PB_BehandlingTvaersnit_antistof;boolean
import;public;RKKP_DaMyDa;PB_BehandlingTvaersnit_none;text
import;public;RKKP_DaMyDa;PB_BehandlingMedullaertTvaersnit;text
import;public;RKKP_DaMyDa;PB_Vedligeholdsbehandling;text
import;public;RKKP_DaMyDa;PB_VedligeholdBeh_Lenalidomid;text
import;public;RKKP_DaMyDa;PB_VedligeholdBeh_Pomalidomid;boolean
import;public;RKKP_DaMyDa;PB_VedligeholdBeh_Thalidomid;integer
import;public;RKKP_DaMyDa;PB_VedligeholdBeh_Bortezomib;text
import;public;RKKP_DaMyDa;PB_VedligeholdBeh_Carfilzomib;boolean
import;public;RKKP_DaMyDa;PB_VedligeholdBeh_Steroid;boolean
import;public;RKKP_DaMyDa;PB_VedligeholdBeh_other;text
import;public;RKKP_DaMyDa;PB_Behandlingskraevende_dt;date
import;public;RKKP_DaMyDa;PB_MaksimaleRespons;text
import;public;RKKP_DaMyDa;PB_MRD;text
import;public;RKKP_DaMyDa;SB_id;integer
import;public;RKKP_DaMyDa;IND_SB_kilde;text
import;public;RKKP_DaMyDa;SB_OrganisationKode_SOR;bigint
import;public;RKKP_DaMyDa;SB_OrganisationKode_SHAK;text
import;public;RKKP_DaMyDa;SB_Manifestekomp_none;text
import;public;RKKP_DaMyDa;SB_Manifestekomp_Marvrelaps;text
import;public;RKKP_DaMyDa;SB_Manifestekomp_MKomp;text
import;public;RKKP_DaMyDa;SB_Manifestekomp_Hypercal;text
import;public;RKKP_DaMyDa;SB_Manifestekomp_OsteoFoci;text
import;public;RKKP_DaMyDa;SB_Manifestekomp_MedulTvaer;text
import;public;RKKP_DaMyDa;SB_Manifestekomp_EkstraMedul;text
import;public;RKKP_DaMyDa;SB_Manifestekomp_PlasmaLeu;text
import;public;RKKP_DaMyDa;SB_Manifestekomp_KliniskUraemi;text
import;public;RKKP_DaMyDa;SB_Manifestekomp_KroniskUraemi;text
import;public;RKKP_DaMyDa;SB_Manifestekomp_Amyloidose;text
import;public;RKKP_DaMyDa;SB_Manifestekomp_Neuropati;text
import;public;RKKP_DaMyDa;SB_Manifestekomp_HyperViskosi;boolean
import;public;RKKP_DaMyDa;SB_Progressionsstart_dt;date
import;public;RKKP_DaMyDa;SB_Behandling_Cyklophosphamid;text
import;public;RKKP_DaMyDa;SB_Behandling_Melfalan;text
import;public;RKKP_DaMyDa;SB_Behandling_Bendamustin;boolean
import;public;RKKP_DaMyDa;SB_Behandling_Adriamycin;boolean
import;public;RKKP_DaMyDa;SB_Behandling_Straalebeh;text
import;public;RKKP_DaMyDa;SB_Behandling_Zolendronat;text
import;public;RKKP_DaMyDa;SB_Behandling_Pamidronat;text
import;public;RKKP_DaMyDa;SB_Behandling_Denosumab;text
import;public;RKKP_DaMyDa;SB_Behandling_MelfalanStamcelle;text
import;public;RKKP_DaMyDa;SB_Behandling_Allogen;text
import;public;RKKP_DaMyDa;SB_Behandling_Elotuzumab;boolean
import;public;RKKP_DaMyDa;SB_Behandling_Daratumumab;text
import;public;RKKP_DaMyDa;SB_Behandling_Isatuximab;text
import;public;RKKP_DaMyDa;SB_Behandling_Panobinostat;boolean
import;public;RKKP_DaMyDa;SB_Behandling_Thalidomid;text
import;public;RKKP_DaMyDa;SB_Behandling_Lenalidomid;text
import;public;RKKP_DaMyDa;SB_Behandling_Pomalidomid;text
import;public;RKKP_DaMyDa;SB_Behandling_Bortezomib;text
import;public;RKKP_DaMyDa;SB_Behandling_Carfilzomib;text
import;public;RKKP_DaMyDa;SB_Behandling_Ixazomib;text
import;public;RKKP_DaMyDa;SB_Behandling_Steroid;text
import;public;RKKP_DaMyDa;SB_Behandling_Cytosstatika;text
import;public;RKKP_DaMyDa;SB_Behandling_bisfosfonater;text
import;public;RKKP_DaMyDa;SB_Behandling_AutoStam;text
import;public;RKKP_DaMyDa;SB_Behandling_other;text
import;public;RKKP_DaMyDa;SB_SekundaerBehandlingstart_dt;date
import;public;RKKP_DaMyDa;SB_Respons;text
import;public;RKKP_DaMyDa;SB_UdvikletProgression;text
import;public;RKKP_DaMyDa;SB_SenesteBesoegRemission_dt;timestamp with time zone
import;public;RKKP_DaMyDa;SB_PatientProtokol;text
import;public;RKKP_DaMyDa;SB_UddybProtokol;integer
import;public;RKKP_DaMyDa;FU_id;integer
import;public;RKKP_DaMyDa;IND_FU_kilde;text
import;public;RKKP_DaMyDa;FU_OrganisationKode_SOR;bigint
import;public;RKKP_DaMyDa;FU_OrganisationKode_SHAK;text
import;public;RKKP_DaMyDa;FU_AktuelSygdomsstatus;text
import;public;RKKP_DaMyDa;FU_Followup_dt;date
import;public;RKKP_DaMyDa;FU_Manifestekomp_none;text
import;public;RKKP_DaMyDa;FU_Manifestekomp_Marvrelaps;text
import;public;RKKP_DaMyDa;FU_Manifestekomp_MKomp;text
import;public;RKKP_DaMyDa;FU_Manifestekomp_Hypercal;text
import;public;RKKP_DaMyDa;FU_Manifestekomp_OsteoFoci;text
import;public;RKKP_DaMyDa;FU_Manifestekomp_MedulTvaer;text
import;public;RKKP_DaMyDa;FU_Manifestekomp_EkstraMedul;text
import;public;RKKP_DaMyDa;FU_Manifestekomp_PlasmaLeu;text
import;public;RKKP_DaMyDa;FU_Manifestekomp_KliniskUraemi;text
import;public;RKKP_DaMyDa;FU_Manifestekomp_KroniskUraemi;text
import;public;RKKP_DaMyDa;FU_Manifestekomp_Amyloidose;text
import;public;RKKP_DaMyDa;FU_Manifestekomp_Neuropati;text
import;public;RKKP_DaMyDa;FU_Manifestekomp_HyperViskosi;text
import;public;RKKP_DaMyDa;FU_Behandling_none;text
import;public;RKKP_DaMyDa;FU_Behandling_Cyklophosphamid;text
import;public;RKKP_DaMyDa;FU_Behandling_Melfalan;text
import;public;RKKP_DaMyDa;FU_Behandling_Bendamustin;text
import;public;RKKP_DaMyDa;FU_Behandling_Adriamycin;text
import;public;RKKP_DaMyDa;FU_Behandling_Straalebeh;text
import;public;RKKP_DaMyDa;FU_Behandling_Zolendronat;text
import;public;RKKP_DaMyDa;FU_Behandling_Pamidronat;text
import;public;RKKP_DaMyDa;FU_Behandling_Denosumab;text
import;public;RKKP_DaMyDa;FU_Behandling_MelfalanStamcelle;text
import;public;RKKP_DaMyDa;FU_Behandling_Allogen;boolean
import;public;RKKP_DaMyDa;FU_Behandling_Elotuzumab;text
import;public;RKKP_DaMyDa;FU_Behandling_Daratumumab;text
import;public;RKKP_DaMyDa;FU_Behandling_Isatuximab;text
import;public;RKKP_DaMyDa;FU_Behandling_Panobinostat;text
import;public;RKKP_DaMyDa;FU_Behandling_Thalidomid;text
import;public;RKKP_DaMyDa;FU_Behandling_Lenalidomid;text
import;public;RKKP_DaMyDa;FU_Behandling_Pomalidomid;text
import;public;RKKP_DaMyDa;FU_Behandling_Bortezomib;text
import;public;RKKP_DaMyDa;FU_Behandling_Carfilzomib;text
import;public;RKKP_DaMyDa;FU_Behandling_Ixazomib;text
import;public;RKKP_DaMyDa;FU_Behandling_Steroid;text
import;public;RKKP_DaMyDa;FU_Behandling_other;text
import;public;RKKP_DaMyDa;FU_PerformanceStatus;integer
import;public;RKKP_DaMyDa;FU_Doed_dt;date
import;public;RKKP_DaMyDa;FU_Doed_aarsag;text
import;public;RKKP_DaMyDa;FU_Doed_aarsagAnden;text
import;public;RKKP_DaMyDa;FU_Sektion;text
import;public;RKKP_DaMyDa;IND_Cyt_kilde;text
import;public;RKKP_DaMyDa;Cyto_OrganisationKode_SOR;bigint
import;public;RKKP_DaMyDa;Cyto_OrganisationKode_SHAK;text
import;public;RKKP_DaMyDa;Cyto_Diagnose_dt;date
import;public;RKKP_DaMyDa;Cyto_Materiale;text
import;public;RKKP_DaMyDa;Cyto_ResultatISCNDefinitioner;text
import;public;RKKP_DaMyDa;Cyto_EvtKommentar;text
import;public;RKKP_DaMyDa;Cyto_StrukturForandringer_none;text
import;public;RKKP_DaMyDa;Cyto_StrukturForandringer_p13;text
import;public;RKKP_DaMyDa;Cyto_StrukturForandringer_p17;text
import;public;RKKP_DaMyDa;Cyto_StrukturForandringer_other;text
import;public;RKKP_DaMyDa;Cyto_Ploidi;text
import;public;RKKP_DaMyDa;Cyto_ISCNKaryotype_String;text
import;public;RKKP_DaMyDa;Cyto_AndreFund_String;text
import;public;RKKP_DaMyDa;Cyto_AntalAnalyseredeMetafaser;integer
import;public;RKKP_DaMyDa;Cyto_AntalAbnormeMetafaser;integer
import;public;RKKP_DaMyDa;Cyto_AntalKlonaleForandringer;integer
import;public;RKKP_DaMyDa;Cyto_FishUdfoert;text
import;public;RKKP_DaMyDa;Cyto_HvilkenIdentifikation;text
import;public;RKKP_DaMyDa;Cyto_FishProber_FGFR3;text
import;public;RKKP_DaMyDa;Cyto_FishProber_CCND1;text
import;public;RKKP_DaMyDa;Cyto_FishProber_MBF;text
import;public;RKKP_DaMyDa;Cyto_FishProber_MAFB;text
import;public;RKKP_DaMyDa;Cyto_FishProber_SplitSignal;text
import;public;RKKP_DaMyDa;Cyto_FishProber_13q;text
import;public;RKKP_DaMyDa;Cyto_FishProber_TP53;text
import;public;RKKP_DaMyDa;Cyto_FishProber_1q21;text
import;public;RKKP_DaMyDa;Cyto_FishProber_11q22;text
import;public;RKKP_DaMyDa;Cyto_FishProber_other;text
import;public;RKKP_DaMyDa;Cyto_FishResultat_FGFR3;text
import;public;RKKP_DaMyDa;Cyto_FishResultat_CCND1;text
import;public;RKKP_DaMyDa;Cyto_FishResultat_MBF;text
import;public;RKKP_DaMyDa;Cyto_FishResultat_MAFB;text
import;public;RKKP_DaMyDa;Cyto_FishResultat_SplitSignal;text
import;public;RKKP_DaMyDa;Cyto_FishResultat_13q;text
import;public;RKKP_DaMyDa;Cyto_FishResultat_TP53;text
import;public;RKKP_DaMyDa;Cyto_FishResultat_1q21;text
import;public;RKKP_DaMyDa;Cyto_FishResultat_11q22;text
import;public;RKKP_DaMyDa;Cyto_FishResultat_other;text
import;public;RKKP_DaMyDa;Cyto_FishResultat_none;text
import;public;RKKP_DaMyDa;Charlson_Index;integer
import;public;RKKP_LYFO;patientid;integer
import;public;RKKP_LYFO;subtype;text
import;public;RKKP_LYFO;subtype_rap;text
import;public;RKKP_LYFO;Diagnosedato;text
import;public;RKKP_LYFO;Org_rap;text
import;public;RKKP_LYFO;Org_afrap;text
import;public;RKKP_LYFO;org_afrap_sor_navn;text
import;public;RKKP_LYFO;org_Aars_sor;bigint
import;public;RKKP_LYFO;Kommunenr;text
import;public;RKKP_LYFO;Region;text
import;public;RKKP_LYFO;CPR_Doedsdato;text
import;public;RKKP_LYFO;CPR_status;integer
import;public;RKKP_LYFO;CPR_Opdat_dt;date
import;public;RKKP_LYFO;kmregisdoed;text
import;public;RKKP_LYFO;lpr_ind_dt;text
import;public;RKKP_LYFO;relaps_lpr_dt;text
import;public;RKKP_LYFO;relaps_pato_dt;text
import;public;RKKP_LYFO;Tid_Diag_Beh;integer
import;public;RKKP_LYFO;Tid_Diag_Relaps;integer
import;public;RKKP_LYFO;ANTREG;integer
import;public;RKKP_LYFO;ENODAL;integer
import;public;RKKP_LYFO;PI;integer
import;public;RKKP_LYFO;IPI;integer
import;public;RKKP_LYFO;IPS;integer
import;public;RKKP_LYFO;CNSIPI;integer
import;public;RKKP_LYFO;aaIPI;integer
import;public;RKKP_LYFO;FLIPI;integer
import;public;RKKP_LYFO;FLIPI2;integer
import;public;RKKP_LYFO;CNSs;text
import;public;RKKP_LYFO;Reg_DiagnostiskBiopsi_dt;text
import;public;RKKP_LYFO;Reg_WHOHistologikode1;text
import;public;RKKP_LYFO;Reg_DiskordantLymfom;text
import;public;RKKP_LYFO;Reg_WHOHistologikode2;text
import;public;RKKP_LYFO;Reg_ALKPositiv;text
import;public;RKKP_LYFO;Reg_Stadium;integer
import;public;RKKP_LYFO;Reg_BSymptomer;text
import;public;RKKP_LYFO;Reg_Tumordiameter;double precision
import;public;RKKP_LYFO;Reg_BulkSygdom;text
import;public;RKKP_LYFO;Reg_PerformanceStatusWHO;integer
import;public;RKKP_LYFO;Reg_AndenMalignSygdom;text
import;public;RKKP_LYFO;Reg_SKSKodeAndenMalignSygdom;text
import;public;RKKP_LYFO;Reg_IvaerkPlantBehandling;text
import;public;RKKP_LYFO;Reg_BehandlingBeslutning_dt;text
import;public;RKKP_LYFO;Reg_Sygdomslokalisation_nodal;text
import;public;RKKP_LYFO;Reg_Sygdomslokal_extranodel;text
import;public;RKKP_LYFO;Reg_Lokal_Rhinopharynx;text
import;public;RKKP_LYFO;Reg_Lokal_Waldeyers;text
import;public;RKKP_LYFO;Reg_Lokal_TonsillaPalatina;text
import;public;RKKP_LYFO;Reg_Lokal_TonsillaPalatina_side;text
import;public;RKKP_LYFO;Reg_Lokal_Hals;text
import;public;RKKP_LYFO;Reg_Lokal_Hals_side;text
import;public;RKKP_LYFO;Reg_Lokal_Supraclaviculaert;text
import;public;RKKP_LYFO;Reg_Lokal_Supraclaviculaert_side;text
import;public;RKKP_LYFO;Reg_Lokal_Infraclaviculaert;text
import;public;RKKP_LYFO;Reg_Lokal_Infraclaviculaert_side;text
import;public;RKKP_LYFO;Reg_Lokal_Axiller;text
import;public;RKKP_LYFO;Reg_Lokal_Axiller_side;text
import;public;RKKP_LYFO;Reg_Lokal_Mediastinum;text
import;public;RKKP_LYFO;Reg_Lokal_Lungehili;text
import;public;RKKP_LYFO;Reg_Lokal_Lungehili_side;text
import;public;RKKP_LYFO;Reg_Lokal_Retroperitoneum;text
import;public;RKKP_LYFO;Reg_Lokal_Tarmkroes;text
import;public;RKKP_LYFO;Reg_Lokal_Pelvis;text
import;public;RKKP_LYFO;Reg_Lokal_Pelvis_side;text
import;public;RKKP_LYFO;Reg_Lokal_Ingvinale;text
import;public;RKKP_LYFO;Reg_Lokal_Ingvinale_side;text
import;public;RKKP_LYFO;Reg_Lokal_Milt;text
import;public;RKKP_LYFO;Reg_Lokal_Knoglemarv;text
import;public;RKKP_LYFO;Reg_Lokal_Orbita;text
import;public;RKKP_LYFO;Reg_Lokal_Oje;text
import;public;RKKP_LYFO;Reg_Lokal_Taarekirtel;text
import;public;RKKP_LYFO;Reg_Lokal_Bihuler;text
import;public;RKKP_LYFO;Reg_Lokal_CavumNasi;text
import;public;RKKP_LYFO;Reg_Lokal_Mundhule;text
import;public;RKKP_LYFO;Reg_Lokal_Spytkirtler;text
import;public;RKKP_LYFO;Reg_Lokal_glThyroidea;text
import;public;RKKP_LYFO;Reg_Lokal_Cor;text
import;public;RKKP_LYFO;Reg_Lokal_Mamma;text
import;public;RKKP_LYFO;Reg_Lokal_Lunge;text
import;public;RKKP_LYFO;Reg_Lokal_Ventrikel;text
import;public;RKKP_LYFO;Reg_Lokal_Tyndtarm;text
import;public;RKKP_LYFO;Reg_Lokal_Tyktarm;text
import;public;RKKP_LYFO;Reg_Lokal_Pancreas;text
import;public;RKKP_LYFO;Reg_Lokal_Nyrer;text
import;public;RKKP_LYFO;Reg_Lokal_Lever;text
import;public;RKKP_LYFO;Reg_Lokal_peri_Lymfom;text
import;public;RKKP_LYFO;Reg_Lokal_Pleura_Lymfom;text
import;public;RKKP_LYFO;Reg_lokal_Ascites;text
import;public;RKKP_LYFO;Reg_Lokal_Urinblare;text
import;public;RKKP_LYFO;Reg_Lokal_Testis;text
import;public;RKKP_LYFO;Reg_Lokal_Ovarier;text
import;public;RKKP_LYFO;Reg_Lokal_Vagina;text
import;public;RKKP_LYFO;Reg_Lokal_Uterus;text
import;public;RKKP_LYFO;Reg_Lokal_Hud;text
import;public;RKKP_LYFO;Reg_Lokal_Muskulatur;text
import;public;RKKP_LYFO;Reg_Lokal_Knogler;text
import;public;RKKP_LYFO;Reg_Lokal_CNS;text
import;public;RKKP_LYFO;Reg_Lokal_Leptomeninges;text
import;public;RKKP_LYFO;Reg_Haemoglobin;double precision
import;public;RKKP_LYFO;Reg_Thrombocytter;double precision
import;public;RKKP_LYFO;Reg_Leukocytter;double precision
import;public;RKKP_LYFO;Reg_Lymfocytter_mL;double precision
import;public;RKKP_LYFO;Reg_Lymfocytter_pro;integer
import;public;RKKP_LYFO;Reg_Saenkning;integer
import;public;RKKP_LYFO;Reg_Albumin_gL;double precision
import;public;RKKP_LYFO;Reg_Albumin_mikmoll;double precision
import;public;RKKP_LYFO;Reg_CalciumAlbuminkorrigeret;double precision
import;public;RKKP_LYFO;Reg_CalciumIoniseret;double precision
import;public;RKKP_LYFO;Reg_Creatinin_mikmoll;double precision
import;public;RKKP_LYFO;Reg_Creatinin_millimoll;double precision
import;public;RKKP_LYFO;Reg_Bilirubin;double precision
import;public;RKKP_LYFO;Reg_ALAT;integer
import;public;RKKP_LYFO;Reg_BasiskFosfatase;integer
import;public;RKKP_LYFO;Reg_BasiskPhosphataseVaerdi;text
import;public;RKKP_LYFO;Reg_Lactatdehydrogenase;integer
import;public;RKKP_LYFO;Reg_LDHVaerdi;text
import;public;RKKP_LYFO;Reg_Beta2Microglobulin_mgL;double precision
import;public;RKKP_LYFO;Reg_Beta2Microglobulin_nmL;double precision
import;public;RKKP_LYFO;Reg_ImmunglobulinA_gL;double precision
import;public;RKKP_LYFO;Reg_ImmunglobulinA_Mikmoll;double precision
import;public;RKKP_LYFO;Reg_ImmunglobulinG_gL;double precision
import;public;RKKP_LYFO;Reg_ImmunglobulinG_Mikmoll;double precision
import;public;RKKP_LYFO;Reg_ImmunglobulinM_gL;double precision
import;public;RKKP_LYFO;Reg_ImmunglobulinM_Mikmoll;double precision
import;public;RKKP_LYFO;Reg_MProtein;text
import;public;RKKP_LYFO;Reg_PatientProtokol;text
import;public;RKKP_LYFO;Reg_UddybProtokol;integer
import;public;RKKP_LYFO;IND_Beh_Kilde;text
import;public;RKKP_LYFO;Beh_resource_author_SOR;bigint
import;public;RKKP_LYFO;Beh_resource_author_SHAK;text
import;public;RKKP_LYFO;Beh_AlligevelIndtastningTrods;text
import;public;RKKP_LYFO;Beh_ErDerForetagetKemo;text
import;public;RKKP_LYFO;Beh_Kemoterapiregime1;text
import;public;RKKP_LYFO;Beh_CycluslaengdeReg1;text
import;public;RKKP_LYFO;Beh_CyclusAntalReg1;integer
import;public;RKKP_LYFO;Beh_Kemoterapiregime2;text
import;public;RKKP_LYFO;Beh_CycluslaengdeReg2;text
import;public;RKKP_LYFO;Beh_CyclusAntalReg2;integer
import;public;RKKP_LYFO;Beh_Kemoterapiregime3;text
import;public;RKKP_LYFO;Beh_CycluslaengdeReg3;text
import;public;RKKP_LYFO;Beh_CyclusAntalReg3;integer
import;public;RKKP_LYFO;Beh_KemoterapiStart_dt;text
import;public;RKKP_LYFO;Beh_KemoterapiSlut_dt;text
import;public;RKKP_LYFO;Beh_Immunoterapi;text
import;public;RKKP_LYFO;Beh_GivetSynkrontMedKemoterapi;text
import;public;RKKP_LYFO;Beh_ImmunoterapiStart_dt;text
import;public;RKKP_LYFO;Beh_ImmunoterapiSlut_dt;text
import;public;RKKP_LYFO;Beh_ImmunoterapiCyclusantal;integer
import;public;RKKP_LYFO;Beh_Vedligeholdelsesbehandling;text
import;public;RKKP_LYFO;Beh_Radioimmunoterapi;text
import;public;RKKP_LYFO;Beh_RadioimmunoterapiBeh_dt;text
import;public;RKKP_LYFO;Beh_DosismCiKg;double precision
import;public;RKKP_LYFO;Beh_Straaleterapi;text
import;public;RKKP_LYFO;Beh_StraaleterapiBehandlings_dt;text
import;public;RKKP_LYFO;Beh_DosisIGray;double precision
import;public;RKKP_LYFO;Beh_AntalFraktioner;double precision
import;public;RKKP_LYFO;Beh_Operationstype;text
import;public;RKKP_LYFO;Beh_SpecificerAndet_String;text
import;public;RKKP_LYFO;Beh_Operationsdato;text
import;public;RKKP_LYFO;Beh_Hoejdosisbehandling;text
import;public;RKKP_LYFO;Beh_TypeAutologStamcellestoette;text
import;public;RKKP_LYFO;Beh_Stamcelleinfusion_dt;text
import;public;RKKP_LYFO;Beh_AndenLymfomspecifikBeh;text
import;public;RKKP_LYFO;Beh_StereoidSomMonoterapi;text
import;public;RKKP_LYFO;Beh_Responsevaluering;text
import;public;RKKP_LYFO;Beh_Responsevaluering_dt;text
import;public;RKKP_LYFO;Beh_PerformanceStatus;integer
import;public;RKKP_LYFO;Beh_PatientProtokol;text
import;public;RKKP_LYFO;Beh_UddybProtokol;integer
import;public;RKKP_LYFO;Rec_resource_author_SOR;bigint
import;public;RKKP_LYFO;Rec_resource_author_SHAK;text
import;public;RKKP_LYFO;Rec_RelapsProgressions_dt;text
import;public;RKKP_LYFO;Rec_ErDerGennemfoertNyBiopsi;text
import;public;RKKP_LYFO;Rec_WHOHistologikode;text
import;public;RKKP_LYFO;Rec_HavdePatientenCNS;text
import;public;RKKP_LYFO;Rec_ErDerForetagetKemoterapi;text
import;public;RKKP_LYFO;Rec_Kemoterapiregime1;text
import;public;RKKP_LYFO;Rec_Cycluslaengde1;text
import;public;RKKP_LYFO;Rec_Cyclusantal1;integer
import;public;RKKP_LYFO;Rec_Kemoterapiregime2;text
import;public;RKKP_LYFO;Rec_Cycluslaengde2;text
import;public;RKKP_LYFO;Rec_Cyclusantal2;integer
import;public;RKKP_LYFO;Rec_Kemoterapiregime3;text
import;public;RKKP_LYFO;Rec_Cycluslaengde3;text
import;public;RKKP_LYFO;Rec_Cyclusantal3;integer
import;public;RKKP_LYFO;Rec_KemoterapiStart_dt;text
import;public;RKKP_LYFO;Rec_KemoterapiSlut_dt;text
import;public;RKKP_LYFO;Rec_Immunoterapi;text
import;public;RKKP_LYFO;Rec_GivetSynkrontMedKemoterapi;text
import;public;RKKP_LYFO;Rec_ImmunoterapiStart_dt;text
import;public;RKKP_LYFO;Rec_ImmunoterapiSlut_dt;text
import;public;RKKP_LYFO;Rec_ImmunoterapiCyclusantal;integer
import;public;RKKP_LYFO;Rec_PaabegyndtVedligehold;text
import;public;RKKP_LYFO;Rec_Radioimmunoterapi;text
